"folio_recepcion","descripcion","inicio_carga"
"2024487628",,2024-05-06 18:15:57.300
"2024488047",,2024-05-06 18:16:00.885
"2024488333",,2024-05-06 18:16:01.244
"2024159065",FALTA COTIZ. SALUD,2024-05-06 18:16:05.260
"2024159065",NO SE ENCUENTRAN MESES CON DIAS TRABAJADOS,2024-05-06 18:16:05.260
"2024003220",,2024-05-06 18:16:05.318
"2024491906",,2024-05-06 18:16:05.446
"2024486208",NO PROCESADO MEDIPASS,2024-05-06 18:16:11.874
"2024486211",NO PROCESADO MEDIPASS,2024-05-06 18:16:11.902
"2024487744",,2024-05-06 18:30:26.286
"2024488841",,2024-05-06 18:30:46.755
"2024487472",,2024-05-06 18:30:48.623
"2024488258",,2024-05-06 18:30:48.684
"2024488865",,2024-05-06 18:31:13.156
"2024489808",,2024-05-06 18:31:15.575
"2024499362",,2024-05-06 18:31:19.499
"2024498805",,2024-05-06 18:31:21.436
"2024487561",,2024-05-06 18:31:24.546
"2024499211",,2024-05-06 18:31:34.789
"2024488496",,2024-05-06 18:31:36.957
"2024488525",,2024-05-06 18:31:37.188
"2024488323",,2024-05-06 18:31:37.418
"2024498921",COTIZ < LIQ DE SUELDO,2024-05-06 18:31:37.449
"2024488698",FALTA COTIZ. SALUD,2024-05-06 18:31:47.912
"2024488698",COTIZ < LIQ DE SUELDO,2024-05-06 18:31:47.912
"2024488858",,2024-05-06 18:31:50.692
"2024487731",,2024-05-06 18:31:51.140
"2024488378",FALTA COTIZ. SALUD,2024-05-06 18:31:52.141
"2024487510",,2024-05-06 18:31:52.192
"2024488957",,2024-05-06 18:31:54.111
"2024487732",COTIZ < LIQ DE SUELDO,2024-05-06 18:31:54.160
"2024489262",COTIZ < LIQ DE SUELDO,2024-05-06 18:31:54.460
"2024488300",,2024-05-06 18:31:54.572
"2024489449",COTIZ < LIQ DE SUELDO,2024-05-06 18:31:54.721
"2024489255",,2024-05-06 18:31:58.497
"2024489272",,2024-05-06 18:32:01.396
"2024489391",,2024-05-06 18:45:27.303
"2024491089",,2024-05-06 18:45:36.940
"2024489434",,2024-05-06 18:45:53.115
"2024487918",,2024-05-06 18:45:53.611
"2024487636",,2024-05-06 18:46:00.741
"2024491122",,2024-05-06 18:46:07.597
"2024488860",,2024-05-06 18:46:07.639
"2024491534",,2024-05-06 18:46:07.828
"2024488969",,2024-05-06 18:46:12.707
"2024491156",,2024-05-06 18:46:16.739
"2024487563",,2024-05-06 18:46:18.147
"2024491088",,2024-05-06 18:46:23.576
"2024489843",,2024-05-06 18:46:26.884
"2024489087",,2024-05-06 18:46:31.636
"2024487870",,2024-05-06 18:46:32.710
"2024487559",,2024-05-06 18:46:32.750
"2024491058",,2024-05-06 18:46:38.278
"2024488733",,2024-05-06 18:46:45.895
"2024498862",,2024-05-06 18:46:45.939
"2024487977",,2024-05-06 18:46:49.038
"2024489069",,2024-05-06 18:46:49.109
"2024487603",,2024-05-06 18:46:49.152
"2024489754",NO PROCESADO MEDIPASS,2024-05-06 18:46:51.638
"2024491173",COTIZ < LIQ DE SUELDO,2024-05-06 19:45:27.147
"2024488705",,2024-05-06 19:45:28.703
"2024487938",,2024-05-06 19:45:28.877
"2024488706",,2024-05-06 19:45:42.979
"2024489147",,2024-05-06 19:45:43.067
"2024489160",COTIZ < LIQ DE SUELDO,2024-05-06 19:45:43.158
"2024489711",,2024-05-06 19:45:49.098
"2024487953",,2024-05-06 19:45:49.201
"2024488605",,2024-05-06 19:45:57.687
"2024491002",,2024-05-06 19:46:03.583
"2024489375",,2024-05-06 19:46:06.053
"2024487924",,2024-05-06 19:46:07.200
"2024488358",COTIZ < LIQ DE SUELDO,2024-05-06 19:46:07.322
"2024489305",,2024-05-06 19:46:13.097
"2024488164",,2024-05-06 19:46:16.098
"2024488107",,2024-05-06 19:46:18.008
"2024488856",RENTA = TOPE,2024-05-06 19:46:23.667
"2024489010",,2024-05-06 19:46:23.784
"2024487615",,2024-05-06 19:46:33.114
"2024489094",,2024-05-06 19:46:34.995
"2024491296",NO PROCESADO MEDIPASS,2024-05-06 19:46:35.303
"2024491778",NO PROCESADO MEDIPASS,2024-05-06 19:46:35.320
"2024487724",,2024-05-06 20:00:27.023
"2024487679",,2024-05-06 20:00:49.615
"2024488131",,2024-05-06 20:00:50.727
"2024488412",,2024-05-06 20:01:00.937
"2024489140",,2024-05-06 20:01:07.906
"2024487718",COTIZ < LIQ DE SUELDO,2024-05-06 20:01:07.981
"2024489098",,2024-05-06 20:01:11.592
"2024498848",,2024-05-06 20:01:14.670
"2024487956",,2024-05-06 20:01:14.877
"2024487551",,2024-05-06 20:01:19.529
"2024489249",,2024-05-06 20:01:20.599
"2024488336",RENTA = TOPE,2024-05-06 20:01:20.706
"2024488473",,2024-05-06 20:15:27.412
"2024499084",,2024-05-06 20:15:28.871
"2024488747",,2024-05-06 20:15:39.508
"2024491153",RENTA = TOPE,2024-05-06 20:15:50.613
"2024489834",,2024-05-06 20:16:01.874
"2024498883",,2024-05-06 20:16:05.719
"2024488518",,2024-05-06 20:16:12.794
"2024491191",,2024-05-06 20:16:14.765
"2024489571",COTIZ < LIQ DE SUELDO,2024-05-06 20:16:23.202
"2024489680",,2024-05-06 20:16:24.397
"2024487747",COTIZ < LIQ DE SUELDO,2024-05-06 20:16:25.610
"2024499210",,2024-05-06 20:16:28.594
"2024487987",,2024-05-06 20:16:34.329
"2024489083",,2024-05-06 20:16:34.420
"2024489575",,2024-05-06 20:16:37.234
"2024489437",,2024-05-06 20:16:37.281
"2024488347",,2024-05-06 20:16:49.620
"2024488281",,2024-05-06 20:16:53.331
"2024488574",,2024-05-06 20:16:54.382
"2024489100",COTIZ < LIQ DE SUELDO,2024-05-06 20:17:07.607
"2024488287",,2024-05-06 20:17:09.711
"2024491016",,2024-05-06 20:17:13.383
"2024488126",,2024-05-06 20:17:14.356
"2024487476",,2024-05-06 20:17:18.209
"2024487720",,2024-05-06 20:17:25.360
"2024487465",,2024-05-06 20:17:26.542
"2024487746",COTIZ < LIQ DE SUELDO,2024-05-06 20:17:26.565
"2024488589",,2024-05-06 20:17:27.662
"2024487723",COTIZ < LIQ DE SUELDO,2024-05-06 20:17:31.415
"2024487723",FALTA COTIZ. SALUD,2024-05-06 20:17:31.415
"2024488522",,2024-05-06 20:17:34.277
"2024487899",,2024-05-06 20:17:34.313
"2024487912",COTIZ < LIQ DE SUELDO,2024-05-06 20:17:34.388
"2024487912",FALTA COTIZ. SALUD,2024-05-06 20:17:34.388
"2024488295",,2024-05-06 20:17:36.292
"2024491095",,2024-05-06 20:17:39.113
"2024012122",FALTA COTIZ. SALUD,2024-05-06 20:17:45.791
"2024487922",,2024-05-06 20:17:53.394
"2024487661",,2024-05-06 20:17:55.329
"2024491189",,2024-05-06 20:17:55.489
"2024487872",,2024-05-06 20:17:58.316
"2024489709",,2024-05-06 20:17:58.352
"2024487972",,2024-05-06 20:17:58.392
"2024489594",COTIZ < LIQ DE SUELDO,2024-05-06 20:17:58.530
"2024488343",,2024-05-06 20:17:59.634
"2024094081",,2024-05-06 20:17:59.836
"2024487458",NO PROCESADO MEDIPASS,2024-05-06 20:17:59.963
"2024488222",NO PROCESADO MEDIPASS,2024-05-06 20:17:59.981
"2024491061",,2024-05-06 20:30:26.927
"2024498954",,2024-05-06 20:30:28.259
"2024489736",COTIZ < LIQ DE SUELDO,2024-05-06 20:30:57.292
"2024499090",,2024-05-06 20:31:05.962
"2024487511",,2024-05-06 20:31:09.404
"2024488060",,2024-05-06 20:31:10.968
"2024487588",,2024-05-06 20:31:11.063
"2024499080",,2024-05-06 20:31:13.639
"2024488664",COTIZ < LIQ DE SUELDO,2024-05-06 20:31:16.583
"2024488889",,2024-05-06 20:31:18.579
"2024488877",,2024-05-06 20:31:18.697
"2024488596",COTIZ < LIQ DE SUELDO,2024-05-06 20:31:21.527
"2024488781",COTIZ < LIQ DE SUELDO,2024-05-06 20:31:23.800
"2024488781",FALTA COTIZ. SALUD,2024-05-06 20:31:23.800
"2024499148",,2024-05-06 20:31:33.426
"2024487533",,2024-05-06 20:31:35.463
"2024499083",,2024-05-06 20:31:35.964
"2024487663",,2024-05-06 20:31:42.884
"2024488314",,2024-05-06 20:31:43.172
"2024498929",RENTA = TOPE,2024-05-06 20:31:43.227
"2024489245",FALTA COTIZ. SALUD,2024-05-06 20:31:49.862
"2024489352",,2024-05-06 20:32:05.053
"2024488386",FALTA COTIZ. SALUD,2024-05-06 20:45:26.891
"2024488386",COTIZ < LIQ DE SUELDO,2024-05-06 20:45:26.891
"2024491121",COTIZ < LIQ DE SUELDO,2024-05-06 20:45:28.586
"2024488873",FALTA COTIZ. SALUD,2024-05-06 20:45:47.855
"2024488873",COTIZ < LIQ DE SUELDO,2024-05-06 20:45:47.855
"2024488391",,2024-05-06 20:45:51.068
"2024498902",COTIZ < LIQ DE SUELDO,2024-05-06 20:45:54.003
"2024489651",,2024-05-06 20:45:55.448
"2024489567",COTIZ < LIQ DE SUELDO,2024-05-06 20:45:55.577
"2024488845",,2024-05-06 20:45:58.173
"2024491165",,2024-05-06 20:45:58.635
"2024489300",RENTA = TOPE,2024-05-06 20:45:58.676
"2024488362",,2024-05-06 20:45:59.748
"2024488651",,2024-05-06 20:46:01.136
"2024489145",,2024-05-06 20:46:02.146
"2024488593",,2024-05-06 20:46:02.189
"2024488715",,2024-05-06 20:46:09.636
"2024488717",,2024-05-06 20:46:12.052
"2024488334",,2024-05-06 20:46:12.190
"2024491172",,2024-05-06 20:46:15.487
"2024487484",,2024-05-06 20:46:17.358
"2024487623",,2024-05-06 20:46:21.143
"2024488292",,2024-05-06 20:46:25.507
"2024488505",,2024-05-06 20:46:27.562
"2024487740",,2024-05-06 20:46:27.729
"2024487722",,2024-05-06 20:46:27.859
"2024489699",,2024-05-06 20:46:27.969
"2024487896",,2024-05-06 20:46:28.208
"2024489034",,2024-05-06 20:46:28.231
"2024488069",,2024-05-06 20:46:28.256
"2024488350",,2024-05-06 20:46:30.180
"2024491072",,2024-05-06 20:46:30.214
"2024489247",COTIZ < LIQ DE SUELDO,2024-05-06 20:46:30.350
"2024489602",,2024-05-06 20:46:33.326
"2024489053",,2024-05-06 20:46:33.363
"2024487598",,2024-05-06 20:46:36.180
"2024499213",,2024-05-06 20:46:41.324
"2024488587",,2024-05-06 20:46:42.387
"2024488462",,2024-05-06 20:46:49.914
"2024487503",,2024-05-06 20:46:49.945
"2024498874",,2024-05-06 20:46:55.063
"2024489722",,2024-05-06 20:47:02.503
"2024491963",,2024-05-06 20:47:08.058
"2024489073",,2024-05-06 20:47:08.148
"2024499173",,2024-05-06 20:47:08.190
"2024489693",,2024-05-06 20:47:08.332
"2024489257",,2024-05-06 20:47:08.376
"2024489138",,2024-05-06 20:47:08.410
"2024499264",,2024-05-06 20:47:16.790
"2024489701",,2024-05-06 20:47:23.152
"2024488030",,2024-05-06 21:00:27.317
"2024488062",,2024-05-06 21:00:28.974
"2024491127",,2024-05-06 21:00:29.157
"2024487524",,2024-05-06 21:00:29.497
"2024487650",,2024-05-06 21:00:29.670
"2024489520",COTIZ < LIQ DE SUELDO,2024-05-06 21:00:29.720
"2024488322",,2024-05-06 21:00:49.631
"2024488339",,2024-05-06 21:00:53.845
"2024488464",,2024-05-06 21:00:55.855
"2024489488",COTIZ < LIQ DE SUELDO,2024-05-06 21:00:56.908
"2024487569",,2024-05-06 21:01:07.249
"2024488045",,2024-05-06 21:01:07.385
"2024499177",,2024-05-06 21:01:10.973
"2024488786",,2024-05-06 21:01:11.415
"2024488891",,2024-05-06 21:01:24.678
"2024489706",,2024-05-06 21:01:29.385
"2024489716",COTIZ < LIQ DE SUELDO,2024-05-06 21:01:37.776
"2024487985",COTIZ < LIQ DE SUELDO,2024-05-06 21:01:43.173
"2024488502",,2024-05-06 21:01:43.505
"2024489303",FALTA COTIZ. SALUD,2024-05-06 21:01:44.505
"2024491024",,2024-05-06 21:01:52.749
"2024498877",,2024-05-06 21:01:59.753
"2024498890",RENTA = TOPE,2024-05-06 21:02:07.082
"2024491379",,2024-05-06 21:02:26.890
"2024489811",,2024-05-06 21:02:27.113
"2024489582",,2024-05-06 21:02:28.163
"2024489798",,2024-05-06 21:02:28.270
"2024491557",,2024-05-06 21:02:29.280
"2024491917",,2024-05-06 21:02:32.379
"2024499167",,2024-05-06 21:02:36.098
"2024491100",,2024-05-06 21:02:43.555
"2024489118",,2024-05-06 21:02:52.221
"2024491671",NO HAY IMAGENES PARA DESCARGAR,2024-05-06 21:02:58.146
"2024489351",,2024-05-06 21:02:58.168
"2024489212",,2024-05-06 21:03:00.027
"2024488671",,2024-05-06 21:03:00.206
"2024489790",,2024-05-06 21:03:03.056
"2024488137",,2024-05-06 21:03:04.974
"2024491394",,2024-05-06 21:03:06.916
"2024489427",,2024-05-06 21:03:06.951
"2024491382",,2024-05-06 21:03:06.984
"2024489362",,2024-05-06 21:03:07.229
"2024491260",,2024-05-06 21:15:27.234
"2024498823",,2024-05-06 21:15:46.616
"2024491163",,2024-05-06 21:15:50.598
"2024491410",,2024-05-06 21:15:50.742
"2024498936",,2024-05-06 21:15:53.588
"2024491412",,2024-05-06 21:15:55.941
"2024489059",,2024-05-06 21:16:01.159
"2024491450",,2024-05-06 21:16:02.294
"2024498880",,2024-05-06 21:16:04.713
"2024491843",,2024-05-06 21:16:04.764
"2024489592",,2024-05-06 21:16:07.154
"2024489835",,2024-05-06 21:16:09.662
"2024486307",,2024-05-06 21:16:09.717
"2024489490",,2024-05-06 21:16:09.791
"2024489296",,2024-05-06 21:16:12.165
"2024489008",,2024-05-06 21:16:12.346
"2024489718",,2024-05-06 21:16:13.588
"2024499089",,2024-05-06 21:16:20.556
"2024498911",,2024-05-06 21:16:21.764
"2024498965",COTIZ < LIQ DE SUELDO,2024-05-06 21:16:26.360
"2024489975",,2024-05-06 21:16:27.482
"2024491109",,2024-05-06 21:16:27.621
"2024499262",,2024-05-06 21:16:27.751
"2024489359",,2024-05-06 21:16:27.800
"2024489027",,2024-05-06 21:16:34.465
"2024489885",,2024-05-06 21:16:39.116
"2024489988",,2024-05-06 21:16:39.160
"2024499272",,2024-05-06 21:16:40.188
"2024491437",,2024-05-06 21:16:43.113
"2024491545",,2024-05-06 21:16:51.857
"2024499333",,2024-05-06 21:16:52.091
"2024491887",,2024-05-06 21:16:52.214
"2024491883",,2024-05-06 21:16:52.360
"2024491401",,2024-05-06 21:16:52.404
"2024491620",,2024-05-06 21:16:52.521
"2024491385",,2024-05-06 21:16:53.592
"2024499325",,2024-05-06 21:16:54.654
"2024491446",,2024-05-06 21:16:54.699
"2024491647",NO SE ENCUENTRA CODIGO AFP,2024-05-06 21:16:54.743
"2024489911",,2024-05-06 21:16:54.906
"2024491610",,2024-05-06 21:16:55.210
"2024491826",,2024-05-06 21:16:58.143
"2024489521",RENTA = TOPE,2024-05-06 21:16:58.187
"2024491055",,2024-05-06 21:17:10.557
"2024499081",,2024-05-06 21:17:10.610
"2024489487",,2024-05-06 21:17:10.857
"2024499093",,2024-05-06 21:17:12.078
"2024489428",,2024-05-06 21:17:13.104
"2024491475",,2024-05-06 21:17:13.157
"2024491118",,2024-05-06 21:17:13.200
"2024486330",,2024-05-06 21:17:13.256
"2024491997",NO PROCESADO MEDIPASS,2024-05-06 21:17:16.449
"2024491282",NO PROCESADO MEDIPASS,2024-05-06 21:17:16.474
"2024489058",,2024-05-06 21:30:27.347
"2024489809",,2024-05-06 21:30:44.366
"2024491115",,2024-05-06 21:30:50.371
"2024489337",NO HAY IMAGENES PARA DESCARGAR,2024-05-06 21:30:56.150
"2024486266",COTIZ < LIQ DE SUELDO,2024-05-06 21:30:56.184
"2024491813",,2024-05-06 21:30:58.315
"2024486982",,2024-05-06 21:31:07.993
"2024489155",COTIZ < LIQ DE SUELDO,2024-05-06 21:31:10.258
"2024498828",,2024-05-06 21:31:13.063
"2024491606",,2024-05-06 21:31:13.277
"2024491672",,2024-05-06 21:31:13.602
"2024489162",RENTA = TOPE,2024-05-06 21:31:14.561
"2024491463",,2024-05-06 21:31:15.576
"2024489055",,2024-05-06 21:31:15.749
"2024491182",,2024-05-06 21:31:19.584
"2024486371",,2024-05-06 21:31:23.209
"2024489089",,2024-05-06 21:31:28.903
"2024491470",,2024-05-06 21:31:28.943
"2024491733",,2024-05-06 21:31:33.717
"2024486269",,2024-05-06 21:31:33.755
"2024499070",NO PROCESADO MEDIPASS,2024-05-06 21:45:27.639
"2024488022",NO PROCESADO MEDIPASS,2024-05-06 21:45:28.934
"2024489637",NO PROCESADO MEDIPASS,2024-05-06 21:45:28.966
"2024488003",NO PROCESADO MEDIPASS,2024-05-06 22:15:26.961
"2024491284",NO PROCESADO MEDIPASS,2024-05-06 22:15:28.257
"2024489784",NO PROCESADO MEDIPASS,2024-05-06 22:15:28.302
"2024491216",NO PROCESADO MEDIPASS,2024-05-06 22:15:28.325
"2024499226",NO PROCESADO MEDIPASS,2024-05-06 22:15:28.352
"2024491330",NO PROCESADO MEDIPASS,2024-05-06 22:15:28.380
"2024489420",NO PROCESADO MEDIPASS,2024-05-06 22:15:28.407
"2024489630",NO PROCESADO MEDIPASS,2024-05-06 22:15:28.431
"2024489640",NO PROCESADO MEDIPASS,2024-05-06 22:15:28.457
"2024488806",NO PROCESADO MEDIPASS,2024-05-06 22:45:27.110
"2024499253",NO PROCESADO MEDIPASS,2024-05-06 22:45:28.311
"2024491518",NO PROCESADO MEDIPASS,2024-05-06 22:45:28.327
"2024488917",NO PROCESADO MEDIPASS,2024-05-06 22:45:28.347
"2024486234",NO PROCESADO MEDIPASS,2024-05-06 22:45:28.367
"2024488023",NO PROCESADO MEDIPASS,2024-05-06 22:45:28.388
"2024489779",NO PROCESADO MEDIPASS,2024-05-06 23:15:27.727
"2024499250",NO PROCESADO MEDIPASS,2024-05-06 23:15:28.991
"2024486212",NO PROCESADO MEDIPASS,2024-05-06 23:15:29.085
"2024491996",NO PROCESADO MEDIPASS,2024-05-07 01:45:27.265
"2024499248",NO PROCESADO MEDIPASS,2024-05-07 02:15:27.186
"2024491992",NO PROCESADO MEDIPASS,2024-05-07 02:45:27.250
"2024491363",NO PROCESADO MEDIPASS,2024-05-07 02:45:28.623
"2024499249",NO PROCESADO MEDIPASS,2024-05-07 02:45:28.653
"2024491302",NO PROCESADO MEDIPASS,2024-05-07 03:15:27.669
"2024486389",NO PROCESADO MEDIPASS,2024-05-07 03:15:29.263
"2024486242",NO PROCESADO MEDIPASS,2024-05-07 03:15:29.341
"2024491341",NO PROCESADO MEDIPASS,2024-05-07 03:45:26.975
"2024486356",NO PROCESADO MEDIPASS,2024-05-07 03:45:28.293
"2024486379",NO IMAGENES CON API,2024-05-07 04:15:27.768
"2024499255",NO PROCESADO MEDIPASS,2024-05-07 04:15:29.172
"2024491774",NO PROCESADO MEDIPASS,2024-05-07 10:45:26.712
"2024486222",NO PROCESADO MEDIPASS,2024-05-07 11:45:26.814
"2024491510",NO PROCESADO MEDIPASS,2024-05-07 11:45:28.370
"2024486364",NO PROCESADO MEDIPASS,2024-05-07 12:15:27.151
"2024499434",NO PROCESADO MEDIPASS,2024-05-07 12:15:28.576
"2024486239",NO PROCESADO MEDIPASS,2024-05-07 12:15:28.602
"2024491766",NO PROCESADO MEDIPASS,2024-05-07 12:15:28.623
"2024491523",NO PROCESADO MEDIPASS,2024-05-07 12:15:28.649
"2024490615",NO IMAGENES CON API,2024-05-07 12:45:26.936
"2024490606",NO IMAGENES CON API,2024-05-07 12:45:28.413
"2024490595",NO IMAGENES CON API,2024-05-07 12:45:28.452
"2024490617",NO IMAGENES CON API,2024-05-07 12:45:28.491
"2024490604",NO IMAGENES CON API,2024-05-07 12:45:28.522
"2024490616",NO IMAGENES CON API,2024-05-07 12:45:28.558
"2024490601",NO IMAGENES CON API,2024-05-07 12:45:28.591
"2024483177",NO PROCESADO MEDIPASS,2024-05-07 12:45:28.631
"2024483357",NO PROCESADO MEDIPASS,2024-05-07 12:45:28.661
"2024483750",NO PROCESADO MEDIPASS,2024-05-07 12:45:28.699
"2024483546",NO PROCESADO MEDIPASS,2024-05-07 12:45:28.730
"2024483544",NO PROCESADO MEDIPASS,2024-05-07 12:45:28.777
"2024483185",NO PROCESADO MEDIPASS,2024-05-07 12:45:28.812
"2024483366",NO PROCESADO MEDIPASS,2024-05-07 12:45:28.842
"2024483395",NO PROCESADO MEDIPASS,2024-05-07 12:45:28.877
"2024483362",NO PROCESADO MEDIPASS,2024-05-07 12:45:28.909
"2024483387",NO PROCESADO MEDIPASS,2024-05-07 12:45:28.940
"2024483755",NO PROCESADO MEDIPASS,2024-05-07 12:45:28.979
"2024483181",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.072
"2024483744",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.112
"2024483745",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.149
"2024483179",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.184
"2024483864",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.238
"2024483167",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.273
"2024483165",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.305
"2024483386",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.335
"2024483754",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.370
"2024483556",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.411
"2024483160",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.441
"2024483763",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.483
"2024483726",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.521
"2024483180",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.564
"2024483376",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.595
"2024483554",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.625
"2024483764",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.658
"2024483738",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.692
"2024483158",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.724
"2024483761",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.771
"2024483724",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.802
"2024490814",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.832
"2024490823",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.865
"2024490812",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.899
"2024483539",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.928
"2024483163",NO PROCESADO MEDIPASS,2024-05-07 12:45:29.969
"2024490846",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.022
"2024483854",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.186
"2024490793",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.226
"2024490802",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.283
"2024490804",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.328
"2024483746",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.369
"2024490825",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.405
"2024490872",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.443
"2024490887",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.483
"2024490800",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.517
"2024490822",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.561
"2024483749",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.603
"2024490864",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.634
"2024490873",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.665
"2024490880",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.710
"2024490883",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.756
"2024490609",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.793
"2024490828",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.823
"2024490795",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.853
"2024490788",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.886
"2024490798",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.921
"2024490860",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.954
"2024490898",NO PROCESADO MEDIPASS,2024-05-07 12:45:30.991
"2024490826",NO PROCESADO MEDIPASS,2024-05-07 12:45:31.096
"2024490886",NO PROCESADO MEDIPASS,2024-05-07 12:45:31.131
"2024490835",NO PROCESADO MEDIPASS,2024-05-07 12:45:31.168
"2024483176",NO PROCESADO MEDIPASS,2024-05-07 12:45:31.210
"2024483374",NO PROCESADO MEDIPASS,2024-05-07 12:45:31.249
"2024490885",NO PROCESADO MEDIPASS,2024-05-07 12:45:31.293
"2024490871",NO PROCESADO MEDIPASS,2024-05-07 12:45:31.322
"2024490850",NO PROCESADO MEDIPASS,2024-05-07 12:45:31.359
"2024483379",NO PROCESADO MEDIPASS,2024-05-07 12:45:31.389
"2024490807",NO PROCESADO MEDIPASS,2024-05-07 12:45:31.418
"2024490877",NO PROCESADO MEDIPASS,2024-05-07 12:45:31.449
"2024486217",NO PROCESADO MEDIPASS,2024-05-07 12:45:31.493
"2024486598",NO PROCESADO MEDIPASS,2024-05-07 12:45:31.531
"2024499441",NO PROCESADO MEDIPASS,2024-05-07 13:15:26.950
"2024487217",NO PROCESADO MEDIPASS,2024-05-07 13:15:28.366
"2024486216",NO PROCESADO MEDIPASS,2024-05-07 13:15:28.399
"2024491345",NO PROCESADO MEDIPASS,2024-05-07 13:15:28.422
"2024498937",COTIZ < LIQ DE SUELDO,2024-05-07 13:45:27.133
"2024489384",,2024-05-07 13:45:54.795
"2024491860",,2024-05-07 13:45:58.693
"2024499298",,2024-05-07 13:46:00.966
"2024033027",,2024-05-07 13:46:01.211
"2024491970",NO HAY IMAGENES PARA DESCARGAR,2024-05-07 13:46:02.807
"2024486169",,2024-05-07 13:46:02.831
"2024499187",,2024-05-07 13:46:02.877
"2024491570",,2024-05-07 13:46:11.782
"2024486246",,2024-05-07 13:46:11.884
"2024486135",COTIZ < LIQ DE SUELDO,2024-05-07 13:46:13.132
"2024486608",NO PROCESADO MEDIPASS,2024-05-07 13:46:17.822
"2024486597",NO PROCESADO MEDIPASS,2024-05-07 13:46:17.842
"2024486590",NO PROCESADO MEDIPASS,2024-05-07 13:46:17.861
"2024487886",,2024-05-07 14:00:27.528
"2024488546",,2024-05-07 14:00:37.276
"2024488153",,2024-05-07 14:00:45.751
"2024498959",,2024-05-07 14:00:45.806
"2024488297",,2024-05-07 14:00:45.849
"2024488682",FALTA COTIZ. SALUD,2024-05-07 14:00:47.619
"2024488682",COTIZ < LIQ DE SUELDO,2024-05-07 14:00:47.619
"2024491175",,2024-05-07 14:00:48.877
"2024488591",,2024-05-07 14:00:53.136
