"folio_recepcion","descripcion","fecha_recepcion"
"2024485085",FALTA COTIZ. SALUD,2024-05-07
"2024485085",COTIZ < LIQ DE SUELDO,2024-05-07
"2024216485",NO PROCESADO MEDIPASS,2024-05-28
"2024218161",COTIZ < LIQ DE SUELDO,2024-05-17
"2024204730",NO IMAGENES CON API,2024-05-09
"2024217244",NO IMAGENES CON API,2024-05-29
"2024086012",FALTA COTIZ. SALUD,2024-05-09
"2024200060",COTIZ < LIQ DE SUELDO,2024-05-15
"2024205112",COTIZ < LIQ DE SUELDO,2024-05-13
"2024204598",NO IMAGENES CON API,2024-05-09
"2024200054",RENTA = TOPE,2024-05-15
"2024205542",RENTA = TOPE,2024-05-13
"2024487106",NO IMAGENES CON API,2024-05-02
"2024207710",COTIZ < LIQ DE SUELDO,2024-05-10
"2024205803",NO IMAGENES CON API,2024-05-13
"2024204455",NO PROCESADO MEDIPASS,2024-05-09
"2024204197",COTIZ < LIQ DE SUELDO,2024-05-09
"2024205663",RENTA = TOPE,2024-05-13
"2024493111",COTIZ < LIQ DE SUELDO,2024-05-08
"2024210271",COTIZ < LIQ DE SUELDO,2024-05-13
"2024487255",NO IMAGENES CON API,2024-05-02
"2024499979",NO PROCESADO MEDIPASS,2024-05-20
"2024490552",FALTA COTIZ. SALUD,2024-05-06
"2024490552",COTIZ < LIQ DE SUELDO,2024-05-06
"2024210761",NO PROCESADO MEDIPASS,2024-05-14
"2024208369",COTIZ < LIQ DE SUELDO,2024-05-14
"2024205043",NO HAY IMAGENES PARA DESCARGAR,2024-05-13
"2024204614",COTIZ < LIQ DE SUELDO,2024-05-09
"2024205159",COTIZ < LIQ DE SUELDO,2024-05-13
"2024212969",NO IMAGENES CON API,2024-05-23
"2024208870",COTIZ < LIQ DE SUELDO,2024-05-14
"2024225391",NO PROCESADO MEDIPASS,2024-05-22
"2024488811",NO PROCESADO MEDIPASS,2024-05-03
"2024205033",COTIZ < LIQ DE SUELDO,2024-05-13
"2024205144",COTIZ < LIQ DE SUELDO,2024-05-13
"2024204814",COTIZ < LIQ DE SUELDO,2024-05-09
"2024201045",COTIZ < LIQ DE SUELDO,2024-05-15
"2024210666",COTIZ < LIQ DE SUELDO,2024-05-13
"2024485376",COTIZ < LIQ DE SUELDO,2024-05-08
"2024207467",FALTA COTIZ. SALUD,2024-05-10
"2024207467",COTIZ < LIQ DE SUELDO,2024-05-10
"2024207601",FALTA COTIZ. SALUD,2024-05-10
"2024207601",COTIZ < LIQ DE SUELDO,2024-05-10
"2024207919",COTIZ < LIQ DE SUELDO,2024-05-10
"2024229125",NO IMAGENES CON API,2024-05-24
"2024204339",COTIZ < LIQ DE SUELDO,2024-05-09
"2024225885",NO IMAGENES CON API,2024-05-23
"2024488799",NO PROCESADO MEDIPASS,2024-05-03
"2024205185",FALTA COTIZ. SALUD,2024-05-13
"2024205185",COTIZ < LIQ DE SUELDO,2024-05-13
"2024210341",COTIZ < LIQ DE SUELDO,2024-05-13
"2024218586",NO PROCESADO MEDIPASS,2024-05-17
"2024207262",NO PROCESADO MEDIPASS,2024-05-10
"2024205167",FALTA COTIZ. SALUD,2024-05-13
"2024205167",COTIZ < LIQ DE SUELDO,2024-05-13
"2024200607",NO PROCESADO MEDIPASS,2024-05-16
"2024205168",COTIZ < LIQ DE SUELDO,2024-05-13
"2024205356",COTIZ < LIQ DE SUELDO,2024-05-13
"2024205600",COTIZ < LIQ DE SUELDO,2024-05-13
"2024204155",NO IMAGENES CON API,2024-05-09
"2024205309",COTIZ < LIQ DE SUELDO,2024-05-13
"2024212462",NO IMAGENES CON API,2024-05-23
"2024210366",RENTA = TOPE,2024-05-13
"2024210576",COTIZ < LIQ DE SUELDO,2024-05-13
"2024490835",NO PROCESADO MEDIPASS,2024-05-06
"2024201076",RENTA = TOPE,2024-05-15
"2024211222",COTIZ < LIQ DE SUELDO,2024-05-15
"2024205705",NO PROCESADO MEDIPASS,2024-05-13
"2024211296",COTIZ < LIQ DE SUELDO,2024-05-15
"2024211299",NO HAY IMAGENES PARA DESCARGAR,2024-05-15
"2024207547",FALTA COTIZ. SALUD,2024-05-10
"2024207547",COTIZ < LIQ DE SUELDO,2024-05-10
"2024493280",COTIZ < LIQ DE SUELDO,2024-05-08
"2024210095",COTIZ < LIQ DE SUELDO,2024-05-10
"2024205400",NO HAY IMAGENES PARA DESCARGAR,2024-05-13
"2024210061",COTIZ < LIQ DE SUELDO,2024-05-10
"2024211499",NO HAY IMAGENES PARA DESCARGAR,2024-05-15
"2024211505",COTIZ < LIQ DE SUELDO,2024-05-15
"2024211527",COTIZ < LIQ DE SUELDO,2024-05-15
"2024208266",COTIZ < LIQ DE SUELDO,2024-05-14
"2024210092",COTIZ < LIQ DE SUELDO,2024-05-10
"2024208700",COTIZ < LIQ DE SUELDO,2024-05-14
"2024485555",COTIZ < LIQ DE SUELDO,2024-05-08
"2024486831",COTIZ < LIQ DE SUELDO,2024-05-02
"2024228853",NO IMAGENES CON API,2024-05-24
"2024200598",NO PROCESADO MEDIPASS,2024-05-16
"2024487224",NO IMAGENES CON API,2024-05-02
"2024205847",NO HAY IMAGENES PARA DESCARGAR,2024-05-13
"2024224332",NO PROCESADO MEDIPASS,2024-05-17
"2024485227",NO PROCESADO MEDIPASS,2024-05-07
"2024211548",COTIZ < LIQ DE SUELDO,2024-05-15
"2024203897",NO PROCESADO MEDIPASS,2024-05-28
"2024210866",FALTA COTIZ. SALUD,2024-05-14
"2024496772",COTIZ < LIQ DE SUELDO,2024-05-14
"2024208662",COTIZ < LIQ DE SUELDO,2024-05-14
"2024201691",NO IMAGENES CON API,2024-05-16
"2024208881",COTIZ < LIQ DE SUELDO,2024-05-14
"2024208964",COTIZ < LIQ DE SUELDO,2024-05-14
"2024496226",COTIZ < LIQ DE SUELDO,2024-05-09
"2024493318",COTIZ < LIQ DE SUELDO,2024-05-08
"2024208356",COTIZ < LIQ DE SUELDO,2024-05-14
"2024205415",COTIZ < LIQ DE SUELDO,2024-05-13
"2024208609",COTIZ < LIQ DE SUELDO,2024-05-14
"2024211553",FALTA COTIZ. SALUD,2024-05-15
"2024211553",COTIZ < LIQ DE SUELDO,2024-05-15
"2024207591",COTIZ < LIQ DE SUELDO,2024-05-10
"2024205260",NO PROCESADO MEDIPASS,2024-05-13
"2024205520",COTIZ < LIQ DE SUELDO,2024-05-13
"2024205753",FALTA COTIZ. SALUD,2024-05-13
"2024205753",COTIZ < LIQ DE SUELDO,2024-05-13
"2024205753",RENTA = TOPE,2024-05-13
"2024493566",COTIZ < LIQ DE SUELDO,2024-05-08
"2024208794",COTIZ < LIQ DE SUELDO,2024-05-14
"2024210313",FALTA COTIZ. SALUD,2024-05-13
"2024210313",COTIZ < LIQ DE SUELDO,2024-05-13
"2024210316",RENTA = TOPE,2024-05-13
"2024210549",COTIZ < LIQ DE SUELDO,2024-05-13
"2024489620",NO PROCESADO MEDIPASS,2024-04-29
"2024204910",COTIZ < LIQ DE SUELDO,2024-05-10
"2024210367",COTIZ < LIQ DE SUELDO,2024-05-13
"2024484008",FALTA COTIZ. SALUD,2024-05-07
"2024484008",COTIZ < LIQ DE SUELDO,2024-05-07
"2024493167",COTIZ < LIQ DE SUELDO,2024-05-08
"2024499934",NO PROCESADO MEDIPASS,2024-05-20
"2024218202",RENTA = TOPE,2024-05-17
"2024211691",COTIZ < LIQ DE SUELDO,2024-05-15
"2024207949",FALTA COTIZ. SALUD,2024-05-10
"2024207949",COTIZ < LIQ DE SUELDO,2024-05-10
"2024205040",RENTA = TOPE,2024-05-13
"2024499771",FALTA COTIZ. SALUD,2024-05-15
"2024496593",NO IMAGENES CON API,2024-05-09
"2024485411",COTIZ < LIQ DE SUELDO,2024-05-08
"2024204682",NO IMAGENES CON API,2024-05-09
"2024496911",COTIZ < LIQ DE SUELDO,2024-05-14
"2024201136",COTIZ < LIQ DE SUELDO,2024-05-15
"2024211087",COTIZ < LIQ DE SUELDO,2024-05-14
"2024211045",COTIZ < LIQ DE SUELDO,2024-05-14
"2024224617",NO PROCESADO MEDIPASS,2024-05-17
"2024496787",COTIZ < LIQ DE SUELDO,2024-05-14
"2024496910",RENTA = TOPE,2024-05-14
"2024204218",NO IMAGENES CON API,2024-05-09
"2024499450",NO IMAGENES CON API,2024-04-30
"2024207501",NO PROCESADO MEDIPASS,2024-05-10
"2024496156",FALTA COTIZ. SALUD,2024-05-09
"2024496156",COTIZ < LIQ DE SUELDO,2024-05-09
"2024224010",NO IMAGENES CON API,2024-05-16
"2024467146",FALTA COTIZ. SALUD,2024-05-13
"2024467149",FALTA COTIZ. SALUD,2024-05-13
"2024208907",COTIZ < LIQ DE SUELDO,2024-05-14
"2024467155",FALTA COTIZ. SALUD,2024-05-13
"2024202102",NO PROCESADO MEDIPASS,2024-05-27
"2024218129",COTIZ < LIQ DE SUELDO,2024-05-17
"2024218176",COTIZ < LIQ DE SUELDO,2024-05-17
"2024204837",NO IMAGENES CON API,2024-05-09
"2024210855",COTIZ < LIQ DE SUELDO,2024-05-14
"2024224486",COTIZ < LIQ DE SUELDO,2024-05-17
"2024154146",FALTA COTIZ. SALUD,2024-05-10
"2024496885",RENTA = TOPE,2024-05-14
"2024200705",FALTA COTIZ. SALUD,2024-05-16
"2024200705",COTIZ < LIQ DE SUELDO,2024-05-16
"2024208115",COTIZ < LIQ DE SUELDO,2024-05-13
"2024208115",RENTA = TOPE,2024-05-13
"2024212736",NO IMAGENES CON API,2024-05-23
"2024218243",COTIZ < LIQ DE SUELDO,2024-05-17
"2024203883",NO PROCESADO MEDIPASS,2024-05-28
"2024217187",NO IMAGENES CON API,2024-05-29
"2024205358",RENTA = TOPE,2024-05-13
"2024218288",COTIZ < LIQ DE SUELDO,2024-05-17
"2024217246",NO IMAGENES CON API,2024-05-29
"2024207730",RENTA = TOPE,2024-05-10
"2024489190",NO PROCESADO MEDIPASS,2024-04-29
"2024200404",COTIZ < LIQ DE SUELDO,2024-05-16
"2024224062",COTIZ < LIQ DE SUELDO,2024-05-17
"2024200916",NO HAY IMAGENES PARA DESCARGAR,2024-05-16
"2024224165",COTIZ < LIQ DE SUELDO,2024-05-17
"2024227141",NO PROCESADO MEDIPASS,2024-05-20
"2024488435",NO PROCESADO MEDIPASS,2024-05-03
"2024201788",NO HAY IMAGENES PARA DESCARGAR,2024-05-16
"2024208569",NO PROCESADO MEDIPASS,2024-05-14
"2024202068",NO PROCESADO MEDIPASS,2024-05-27
"2024227686",NO PROCESADO MEDIPASS,2024-05-20
"2024207139",NO IMAGENES CON API,2024-05-10
"2024200806",NO PROCESADO MEDIPASS,2024-05-16
"2024209181",NO IMAGENES CON API,2024-05-22
"2024224625",NO PROCESADO MEDIPASS,2024-05-17
"2024487027",NO IMAGENES CON API,2024-05-02
"2024204413",NO PROCESADO MEDIPASS,2024-05-09
"2024207102",NO PROCESADO MEDIPASS,2024-05-10
"2024200665",COTIZ < LIQ DE SUELDO,2024-05-16
"2024227391",NO PROCESADO MEDIPASS,2024-05-20
"2024205957",NO IMAGENES CON API,2024-05-13
"2024075076",FALTA COTIZ. SALUD,2024-05-16
"2024211788",FALTA COTIZ. SALUD,2024-05-15
"2024211788",COTIZ < LIQ DE SUELDO,2024-05-15
"2024224764",COTIZ < LIQ DE SUELDO,2024-05-17
"2024212381",NO IMAGENES CON API,2024-05-23
"2024200870",COTIZ < LIQ DE SUELDO,2024-05-16
"2024496725",COTIZ < LIQ DE SUELDO,2024-05-14
"2024207268",NO PROCESADO MEDIPASS,2024-05-10
"2024485712",NO PROCESADO MEDIPASS,2024-05-08
"2024216176",NO PROCESADO MEDIPASS,2024-05-28
"2024200939",COTIZ < LIQ DE SUELDO,2024-05-16
"2024224329",NO PROCESADO MEDIPASS,2024-05-17
"2024205740",NO IMAGENES CON API,2024-05-13
"2024211905",COTIZ < LIQ DE SUELDO,2024-05-15
"2024227206",NO HAY IMAGENES PARA DESCARGAR,2024-05-20
"2024200865",FALTA COTIZ. SALUD,2024-05-16
"2024200865",COTIZ < LIQ DE SUELDO,2024-05-16
"2024200795",NO PROCESADO MEDIPASS,2024-05-16
"2024202144",NO PROCESADO MEDIPASS,2024-05-27
"2024211219",RENTA = TOPE,2024-05-15
"2024210162",NO PROCESADO MEDIPASS,2024-05-10
"2024201363",COTIZ < LIQ DE SUELDO,2024-05-16
"2024201194",NO PROCESADO MEDIPASS,2024-05-15
"2024204296",COTIZ < LIQ DE SUELDO,2024-05-09
"2024209117",NO IMAGENES CON API,2024-05-22
"2024486389",NO PROCESADO MEDIPASS,2024-04-30
"2024200195",NO PROCESADO MEDIPASS,2024-05-15
"2024487135",NO IMAGENES CON API,2024-05-02
"2024486199",NO PROCESADO MEDIPASS,2024-04-30
"2024201408",NO HAY IMAGENES PARA DESCARGAR,2024-05-16
"2024201710",NO HAY IMAGENES PARA DESCARGAR,2024-05-16
"2024208801",RENTA = TOPE,2024-05-14
"2024201801",COTIZ < LIQ DE SUELDO,2024-05-16
"2024487758",NO PROCESADO MEDIPASS,2024-05-03
"2024496771",FALTA COTIZ. SALUD,2024-05-14
"2024496771",COTIZ < LIQ DE SUELDO,2024-05-14
"2024205521",COTIZ < LIQ DE SUELDO,2024-05-13
"2024204926",COTIZ < LIQ DE SUELDO,2024-05-10
"2024204361",FALTA COTIZ. SALUD,2024-05-09
"2024204361",COTIZ < LIQ DE SUELDO,2024-05-09
"2024212791",NO IMAGENES CON API,2024-05-23
"2024210532",NO PROCESADO MEDIPASS,2024-05-13
"2024205914",NO IMAGENES CON API,2024-05-13
"2024204234",COTIZ < LIQ DE SUELDO,2024-05-09
"2024499050",NO PROCESADO MEDIPASS,2024-04-29
"2024487283",NO IMAGENES CON API,2024-05-02
"2024211357",COTIZ < LIQ DE SUELDO,2024-05-15
"2024210762",NO PROCESADO MEDIPASS,2024-05-14
"2024203947",NO PROCESADO MEDIPASS,2024-05-28
"2024204542",COTIZ < LIQ DE SUELDO,2024-05-09
"2024200497",NO PROCESADO MEDIPASS,2024-05-16
"2024210132",COTIZ < LIQ DE SUELDO,2024-05-10
"2024496044",NO PROCESADO MEDIPASS,2024-05-08
"2024212572",NO IMAGENES CON API,2024-05-23
"2024210060",COTIZ < LIQ DE SUELDO,2024-05-10
"2024222672",NO PROCESADO MEDIPASS,2024-05-22
"2024205190",COTIZ < LIQ DE SUELDO,2024-05-13
"2024207176",NO HAY IMAGENES PARA DESCARGAR,2024-05-10
"2024211210",COTIZ < LIQ DE SUELDO,2024-05-15
"2024204979",NO HAY IMAGENES PARA DESCARGAR,2024-05-10
"2024210063",NO HAY IMAGENES PARA DESCARGAR,2024-05-10
"2024201114",COTIZ < LIQ DE SUELDO,2024-05-15
"2024211711",COTIZ < LIQ DE SUELDO,2024-05-15
"2024496141",FALTA COTIZ. SALUD,2024-05-09
"2024496141",COTIZ < LIQ DE SUELDO,2024-05-09
"2024210988",COTIZ < LIQ DE SUELDO,2024-05-14
"2024493876",NO PROCESADO MEDIPASS,2024-05-08
"2024210586",RENTA = TOPE,2024-05-13
"2024207695",NO PROCESADO MEDIPASS,2024-05-10
"2024208862",RENTA = TOPE,2024-05-14
"2024201355",COTIZ < LIQ DE SUELDO,2024-05-16
"2024204421",NO PROCESADO MEDIPASS,2024-05-09
"2024204154",COTIZ < LIQ DE SUELDO,2024-05-09
"2024212298",NO PROCESADO MEDIPASS,2024-05-23
"2024212069",NO PROCESADO MEDIPASS,2024-05-23
"2024209433",NO PROCESADO MEDIPASS,2024-05-22
"2024484480",NO PROCESADO MEDIPASS,2024-05-07
"2024488226",NO PROCESADO MEDIPASS,2024-05-03
"2024208016",NO IMAGENES CON API,2024-05-13
"2024496517",COTIZ < LIQ DE SUELDO,2024-05-09
"2024212319",NO IMAGENES CON API,2024-05-23
"2024207672",NO PROCESADO MEDIPASS,2024-05-10
"2024228077",NO PROCESADO MEDIPASS,2024-05-24
"2024200991",NO PROCESADO MEDIPASS,2024-05-16
"2024200763",COTIZ < LIQ DE SUELDO,2024-05-16
"2024207296",NO PROCESADO MEDIPASS,2024-05-10
"2024225192",NO PROCESADO MEDIPASS,2024-05-22
"2024207015",FALTA COTIZ. SALUD,2024-05-10
"2024207015",COTIZ < LIQ DE SUELDO,2024-05-10
"2024211702",COTIZ < LIQ DE SUELDO,2024-05-15
"2024228291",NO PROCESADO MEDIPASS,2024-05-24
"2024491757",NO PROCESADO MEDIPASS,2024-04-30
"2024496795",COTIZ < LIQ DE SUELDO,2024-05-14
"2024211849",COTIZ < LIQ DE SUELDO,2024-05-15
"2024488108",NO HAY IMAGENES PARA DESCARGAR,2024-05-03
"2024224770",FALTA COTIZ. SALUD,2024-05-17
"2024224770",COTIZ < LIQ DE SUELDO,2024-05-17
"2024210280",COTIZ < LIQ DE SUELDO,2024-05-13
"2024201043",COTIZ < LIQ DE SUELDO,2024-05-15
"2024499998",NO PROCESADO MEDIPASS,2024-05-20
"2024485047",NO IMAGENES CON API,2024-05-07
"2024210861",COTIZ < LIQ DE SUELDO,2024-05-14
"2024225438",NO PROCESADO MEDIPASS,2024-05-23
"2024228902",NO IMAGENES CON API,2024-05-24
"2024222645",NO PROCESADO MEDIPASS,2024-05-22
"2024491513",NO PROCESADO MEDIPASS,2024-04-30
"2024211591",COTIZ < LIQ DE SUELDO,2024-05-15
"2024227533",NO PROCESADO MEDIPASS,2024-05-20
"2024208343",COTIZ < LIQ DE SUELDO,2024-05-14
"2024225907",NO IMAGENES CON API,2024-05-23
"2024212885",NO IMAGENES CON API,2024-05-23
"2024218516",NO PROCESADO MEDIPASS,2024-05-17
"2024210886",FALTA COTIZ. SALUD,2024-05-14
"2024210886",RENTA = TOPE,2024-05-14
"2024211365",COTIZ < LIQ DE SUELDO,2024-05-15
"2024211386",COTIZ < LIQ DE SUELDO,2024-05-15
"2024208839",COTIZ < LIQ DE SUELDO,2024-05-14
"2024219747",NO IMAGENES CON API,2024-05-29
"2024200125",RENTA = TOPE,2024-05-15
"2024203617",RENTA = TOPE,2024-05-28
"2024211807",COTIZ < LIQ DE SUELDO,2024-05-15
"2024203630",COTIZ < LIQ DE SUELDO,2024-05-28
"2024201866",COTIZ < LIQ DE SUELDO,2024-05-16
"2024210569",COTIZ < LIQ DE SUELDO,2024-05-13
"2024209821",COTIZ < LIQ DE SUELDO,2024-05-23
"2024216111",FALTA COTIZ. SALUD,2024-05-28
"2024216427",COTIZ < LIQ DE SUELDO,2024-05-28
"2024224559",COTIZ < LIQ DE SUELDO,2024-05-17
"2024219144",COTIZ < LIQ DE SUELDO,2024-05-28
"2024203827",RENTA = TOPE,2024-05-28
"2024219115",COTIZ < LIQ DE SUELDO,2024-05-28
"2024208799",FALTA COTIZ. SALUD,2024-05-14
"2024485759",NO PROCESADO MEDIPASS,2024-05-08
"2024225455",NO PROCESADO MEDIPASS,2024-05-23
"2024200501",NO PROCESADO MEDIPASS,2024-05-16
"2024210523",NO PROCESADO MEDIPASS,2024-05-13
"2024490610",NO PROCESADO MEDIPASS,2024-05-06
"2024200326",COTIZ < LIQ DE SUELDO,2024-05-16
"2024203760",RENTA = TOPE,2024-05-28
"2024201977",NO IMAGENES CON API,2024-05-16
"2024228797",NO IMAGENES CON API,2024-05-24
"2024200726",COTIZ < LIQ DE SUELDO,2024-05-16
"2024491505",NO PROCESADO MEDIPASS,2024-04-30
"2024201376",COTIZ < LIQ DE SUELDO,2024-05-16
"2024200955",COTIZ < LIQ DE SUELDO,2024-05-16
"2024044011",FALTA COTIZ. SALUD,2024-05-22
"2024490992",RENTA = TOPE,2024-05-07
"2024204550",NO IMAGENES CON API,2024-05-09
"2024222763",NO PROCESADO MEDIPASS,2024-05-22
"2024200848",NO HAY IMAGENES PARA DESCARGAR,2024-05-16
"2024490761",FALTA COTIZ. SALUD,2024-05-06
"2024490761",COTIZ < LIQ DE SUELDO,2024-05-06
"2024201666",COTIZ < LIQ DE SUELDO,2024-05-16
"2024201115",FALTA COTIZ. SALUD,2024-05-15
"2024207317",NO PROCESADO MEDIPASS,2024-05-10
"2024228090",NO PROCESADO MEDIPASS,2024-05-24
"2024224419",NO PROCESADO MEDIPASS,2024-05-17
"2024209445",NO IMAGENES CON API,2024-05-22
"2024211784",NO HAY IMAGENES PARA DESCARGAR,2024-05-15
"2024209541",COTIZ < LIQ DE SUELDO,2024-05-22
"2024203881",NO PROCESADO MEDIPASS,2024-05-28
"2024212026",NO PROCESADO MEDIPASS,2024-05-23
"2024212709",NO IMAGENES CON API,2024-05-23
"2024224463",COTIZ < LIQ DE SUELDO,2024-05-17
"2024224565",COTIZ < LIQ DE SUELDO,2024-05-17
"2024224568",RENTA = TOPE,2024-05-17
"2024208999",NO PROCESADO MEDIPASS,2024-05-14
"2024205223",NO PROCESADO MEDIPASS,2024-05-13
"2024209931",COTIZ < LIQ DE SUELDO,2024-05-23
"2024211385",FALTA COTIZ. SALUD,2024-05-15
"2024217870",NO IMAGENES CON API,2024-05-29
"2024222660",NO PROCESADO MEDIPASS,2024-05-22
"2024207284",NO IMAGENES CON API,2024-05-10
"2024211836",NO PROCESADO MEDIPASS,2024-05-15
"2024209027",COTIZ < LIQ DE SUELDO,2024-05-22
"2024489208",NO PROCESADO MEDIPASS,2024-04-29
"2024217663",NO IMAGENES CON API,2024-05-29
"2024207802",NO HAY IMAGENES PARA DESCARGAR,2024-05-10
"2024203801",FALTA COTIZ. SALUD,2024-05-28
"2024203801",COTIZ < LIQ DE SUELDO,2024-05-28
"2024227378",NO PROCESADO MEDIPASS,2024-05-20
"2024208348",COTIZ < LIQ DE SUELDO,2024-05-14
"2024228016",NO PROCESADO MEDIPASS,2024-05-24
"2024212255",COTIZ < LIQ DE SUELDO,2024-05-23
"2024227805",COTIZ < LIQ DE SUELDO,2024-05-24
"2024222345",RENTA = TOPE,2024-05-20
"2024225935",COTIZ < LIQ DE SUELDO,2024-05-23
"2024200995",NO PROCESADO MEDIPASS,2024-05-16
"2024487233",NO IMAGENES CON API,2024-05-02
"2024212019",NO PROCESADO MEDIPASS,2024-05-23
"2024218001",NO PROCESADO MEDIPASS,2024-05-17
"2024218538",NO IMAGENES CON API,2024-05-17
"2024486526",NO PROCESADO MEDIPASS,2024-05-02
"2024201958",COTIZ < LIQ DE SUELDO,2024-05-16
"2024488802",NO PROCESADO MEDIPASS,2024-05-03
"2024208148",NO IMAGENES CON API,2024-05-13
"2024209026",COTIZ < LIQ DE SUELDO,2024-05-22
"2024222555",COTIZ < LIQ DE SUELDO,2024-05-22
"2024209871",COTIZ < LIQ DE SUELDO,2024-05-23
"2024225739",NO PROCESADO MEDIPASS,2024-05-23
"2024499658",NO PROCESADO MEDIPASS,2024-05-15
"2024222535",COTIZ < LIQ DE SUELDO,2024-05-22
"2024210769",NO PROCESADO MEDIPASS,2024-05-14
"2024227279",NO HAY IMAGENES PARA DESCARGAR,2024-05-20
"2024212076",NO PROCESADO MEDIPASS,2024-05-23
"2024201923",NO PROCESADO MEDIPASS,2024-05-16
"2024225313",COTIZ < LIQ DE SUELDO,2024-05-22
"2024202057",NO PROCESADO MEDIPASS,2024-05-27
"2024201507",NO IMAGENES CON API,2024-05-16
"2024216021",RENTA = TOPE,2024-05-28
"2024201498",NO IMAGENES CON API,2024-05-16
"2024207099",NO PROCESADO MEDIPASS,2024-05-10
"2024499522",NO PROCESADO MEDIPASS,2024-05-07
"2024227746",COTIZ < LIQ DE SUELDO,2024-05-24
"2024222570",COTIZ < LIQ DE SUELDO,2024-05-22
"2024200587",NO PROCESADO MEDIPASS,2024-05-16
"2024212363",FALTA COTIZ. SALUD,2024-05-23
"2024216136",COTIZ < LIQ DE SUELDO,2024-05-28
"2024202202",NO PROCESADO MEDIPASS,2024-05-27
"2024209224",NO PROCESADO MEDIPASS,2024-05-22
"2024208505",NO PROCESADO MEDIPASS,2024-05-14
"2024228026",NO PROCESADO MEDIPASS,2024-05-24
"2024229072",NO PROCESADO MEDIPASS,2024-05-24
"2024208494",NO PROCESADO MEDIPASS,2024-05-14
"2024200524",NO PROCESADO MEDIPASS,2024-05-16
"2024209159",NO IMAGENES CON API,2024-05-22
"2024200963",COTIZ < LIQ DE SUELDO,2024-05-16
"2024227557",NO PROCESADO MEDIPASS,2024-05-20
"2024217577",NO IMAGENES CON API,2024-05-29
"2024204298",RENTA = TOPE,2024-05-09
"2024493429",NO PROCESADO MEDIPASS,2024-05-08
"2024493863",NO PROCESADO MEDIPASS,2024-05-08
"2024229375",COTIZ < LIQ DE SUELDO,2024-05-27
"2024205172",COTIZ < LIQ DE SUELDO,2024-05-13
"2024222435",COTIZ < LIQ DE SUELDO,2024-05-22
"2024203344",NO PROCESADO MEDIPASS,2024-05-27
"2024200422",COTIZ < LIQ DE SUELDO,2024-05-16
"2024489936",NO IMAGENES CON API,2024-04-30
"2024227491",COTIZ < LIQ DE SUELDO,2024-05-20
"2024227572",COTIZ < LIQ DE SUELDO,2024-05-20
"2024224399",NO PROCESADO MEDIPASS,2024-05-17
"2024204367",NO IMAGENES CON API,2024-05-09
"2024208091",NO IMAGENES CON API,2024-05-13
"2024225691",COTIZ < LIQ DE SUELDO,2024-05-23
"2024225481",NO IMAGENES CON API,2024-05-23
"2024212537",FALTA COTIZ. SALUD,2024-05-23
"2024218517",NO IMAGENES CON API,2024-05-17
"2024201769",COTIZ < LIQ DE SUELDO,2024-05-16
"2024212152",FALTA COTIZ. SALUD,2024-05-23
"2024154577",FALTA COTIZ. SALUD,2024-05-23
"2024225513",COTIZ < LIQ DE SUELDO,2024-05-23
"2024222712",NO PROCESADO MEDIPASS,2024-05-22
"2024216842",NO PROCESADO MEDIPASS,2024-05-29
"2024202314",FALTA COTIZ. SALUD,2024-05-27
"2024227148",NO PROCESADO MEDIPASS,2024-05-20
"2024489758",NO PROCESADO MEDIPASS,2024-04-29
"2024207690",NO PROCESADO MEDIPASS,2024-05-10
"2024499525",NO PROCESADO MEDIPASS,2024-05-07
"2024212946",COTIZ < LIQ DE SUELDO,2024-05-23
"2024216123",COTIZ < LIQ DE SUELDO,2024-05-28
"2024229645",COTIZ < LIQ DE SUELDO,2024-05-27
"2024212232",FALTA COTIZ. SALUD,2024-05-23
"2024212232",COTIZ < LIQ DE SUELDO,2024-05-23
"2024212249",COTIZ < LIQ DE SUELDO,2024-05-23
"2024225978",NO IMAGENES CON API,2024-05-23
"2024207989",NO PROCESADO MEDIPASS,2024-05-10
"2024489402",NO PROCESADO MEDIPASS,2024-04-29
"2024224410",NO PROCESADO MEDIPASS,2024-05-17
"2024225760",NO IMAGENES CON API,2024-05-23
"2024200036",COTIZ < LIQ DE SUELDO,2024-05-15
"2024491567",RENTA = TOPE,2024-04-30
"2024491764",NO PROCESADO MEDIPASS,2024-04-30
"2024484485",NO PROCESADO MEDIPASS,2024-05-07
"2024211255",COTIZ < LIQ DE SUELDO,2024-05-15
"2024489850",NO PROCESADO MEDIPASS,2024-04-29
"2024227309",COTIZ < LIQ DE SUELDO,2024-05-20
"2024218545",NO IMAGENES CON API,2024-05-17
"2024211350",COTIZ < LIQ DE SUELDO,2024-05-15
"2024225750",NO IMAGENES CON API,2024-05-23
"2024212718",NO IMAGENES CON API,2024-05-23
"2024204008",NO IMAGENES CON API,2024-05-09
"2024211217",COTIZ < LIQ DE SUELDO,2024-05-15
"2024200493",NO PROCESADO MEDIPASS,2024-05-16
"2024219124",RENTA = TOPE,2024-05-28
"2024229647",COTIZ < LIQ DE SUELDO,2024-05-27
"2024498450",NO PROCESADO MEDIPASS,2024-04-26
"2024205766",NO IMAGENES CON API,2024-05-13
"2024485347",NO PROCESADO MEDIPASS,2024-05-07
"2024225400",NO PROCESADO MEDIPASS,2024-05-22
"2024212434",NO IMAGENES CON API,2024-05-23
"2024487229",NO IMAGENES CON API,2024-05-02
